sample_id,class,video_path,fps,frame_count,width,height,duration
02201_H_A_N_C5,N/N,../data/train/raw/video/N/N/02201_H_A_N_C5/02201_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00054_H_A_N_C3,N/N,../data/train/raw/video/N/N/00054_H_A_N_C3/00054_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02189_H_A_N_C8,N/N,../data/train/raw/video/N/N/02189_H_A_N_C8/02189_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02109_H_A_N_C4,N/N,../data/train/raw/video/N/N/02109_H_A_N_C4/02109_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00117_H_A_N_C1,N/N,../data/train/raw/video/N/N/00117_H_A_N_C1/00117_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00070_H_D_N_C3,N/N,../data/train/raw/video/N/N/00070_H_D_N_C3/00070_H_D_N_C3.mp4,10.0,100,1280,720,10.0
02293_H_A_N_C1,N/N,../data/train/raw/video/N/N/02293_H_A_N_C1/02293_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02465_H_A_N_C1,N/N,../data/train/raw/video/N/N/02465_H_A_N_C1/02465_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02639_H_A_N_C3,N/N,../data/train/raw/video/N/N/02639_H_A_N_C3/02639_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00113_H_A_N_C4,N/N,../data/train/raw/video/N/N/00113_H_A_N_C4/00113_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00016_H_A_N_C8,N/N,../data/train/raw/video/N/N/00016_H_A_N_C8/00016_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02010_H_A_N_C1,N/N,../data/train/raw/video/N/N/02010_H_A_N_C1/02010_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00077_H_A_N_C1,N/N,../data/train/raw/video/N/N/00077_H_A_N_C1/00077_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02335_H_A_N_C1,N/N,../data/train/raw/video/N/N/02335_H_A_N_C1/02335_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02060_H_A_N_C5,N/N,../data/train/raw/video/N/N/02060_H_A_N_C5/02060_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00252_H_D_N_C4,N/N,../data/train/raw/video/N/N/00252_H_D_N_C4/00252_H_D_N_C4.mp4,10.0,100,1280,720,10.0
02639_H_A_N_C4,N/N,../data/train/raw/video/N/N/02639_H_A_N_C4/02639_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00729_H_D_N_C4,N/N,../data/train/raw/video/N/N/00729_H_D_N_C4/00729_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00013_H_A_N_C1,N/N,../data/train/raw/video/N/N/00013_H_A_N_C1/00013_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02509_H_A_N_C8,N/N,../data/train/raw/video/N/N/02509_H_A_N_C8/02509_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00694_H_D_N_C4,N/N,../data/train/raw/video/N/N/00694_H_D_N_C4/00694_H_D_N_C4.mp4,10.0,100,1280,720,10.0
02545_H_D_N_C8,N/N,../data/train/raw/video/N/N/02545_H_D_N_C8/02545_H_D_N_C8.mp4,10.0,100,1280,720,10.0
02060_H_A_N_C1,N/N,../data/train/raw/video/N/N/02060_H_A_N_C1/02060_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00623_H_D_N_C8,N/N,../data/train/raw/video/N/N/00623_H_D_N_C8/00623_H_D_N_C8.mp4,10.0,100,1280,720,10.0
02245_H_A_N_C4,N/N,../data/train/raw/video/N/N/02245_H_A_N_C4/02245_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02053_H_A_N_C4,N/N,../data/train/raw/video/N/N/02053_H_A_N_C4/02053_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00486_H_D_N_C8,N/N,../data/train/raw/video/N/N/00486_H_D_N_C8/00486_H_D_N_C8.mp4,10.0,100,1280,720,10.0
02452_H_A_N_C6,N/N,../data/train/raw/video/N/N/02452_H_A_N_C6/02452_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00326_H_A_N_C1,N/N,../data/train/raw/video/N/N/00326_H_A_N_C1/00326_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00658_H_D_N_C3,N/N,../data/train/raw/video/N/N/00658_H_D_N_C3/00658_H_D_N_C3.mp4,10.0,100,1280,720,10.0
00256_H_D_N_C7,N/N,../data/train/raw/video/N/N/00256_H_D_N_C7/00256_H_D_N_C7.mp4,10.0,100,1280,720,10.0
00057_H_A_N_C6,N/N,../data/train/raw/video/N/N/00057_H_A_N_C6/00057_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00248_H_D_N_C6,N/N,../data/train/raw/video/N/N/00248_H_D_N_C6/00248_H_D_N_C6.mp4,10.0,100,1280,720,10.0
00220_H_D_N_C6,N/N,../data/train/raw/video/N/N/00220_H_D_N_C6/00220_H_D_N_C6.mp4,10.0,100,1280,720,10.0
00184_H_A_N_C6,N/N,../data/train/raw/video/N/N/00184_H_A_N_C6/00184_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02073_H_A_N_C5,N/N,../data/train/raw/video/N/N/02073_H_A_N_C5/02073_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00264_H_D_N_C5,N/N,../data/train/raw/video/N/N/00264_H_D_N_C5/00264_H_D_N_C5.mp4,10.0,100,1280,720,10.0
00013_H_A_N_C7,N/N,../data/train/raw/video/N/N/00013_H_A_N_C7/00013_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00276_H_D_N_C4,N/N,../data/train/raw/video/N/N/00276_H_D_N_C4/00276_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00326_H_A_N_C5,N/N,../data/train/raw/video/N/N/00326_H_A_N_C5/00326_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02612_H_A_N_C1,N/N,../data/train/raw/video/N/N/02612_H_A_N_C1/02612_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00160_H_A_N_C7,N/N,../data/train/raw/video/N/N/00160_H_A_N_C7/00160_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00547_H_D_N_C6,N/N,../data/train/raw/video/N/N/00547_H_D_N_C6/00547_H_D_N_C6.mp4,10.0,100,1280,720,10.0
02299_H_A_N_C2,N/N,../data/train/raw/video/N/N/02299_H_A_N_C2/02299_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02145_H_A_N_C1,N/N,../data/train/raw/video/N/N/02145_H_A_N_C1/02145_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02089_H_A_N_C4,N/N,../data/train/raw/video/N/N/02089_H_A_N_C4/02089_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00586_H_D_N_C8,N/N,../data/train/raw/video/N/N/00586_H_D_N_C8/00586_H_D_N_C8.mp4,10.0,100,1280,720,10.0
00647_H_D_N_C8,N/N,../data/train/raw/video/N/N/00647_H_D_N_C8/00647_H_D_N_C8.mp4,10.0,100,1280,720,10.0
00309_H_A_N_C4,N/N,../data/train/raw/video/N/N/00309_H_A_N_C4/00309_H_A_N_C4.mp4,10.0,100,1280,720,10.0
02541_H_D_N_C5,N/N,../data/train/raw/video/N/N/02541_H_D_N_C5/02541_H_D_N_C5.mp4,10.0,100,1280,720,10.0
00043_H_A_N_C7,N/N,../data/train/raw/video/N/N/00043_H_A_N_C7/00043_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02364_H_A_N_C7,N/N,../data/train/raw/video/N/N/02364_H_A_N_C7/02364_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00454_H_A_N_C2,N/N,../data/train/raw/video/N/N/00454_H_A_N_C2/00454_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02161_H_A_N_C8,N/N,../data/train/raw/video/N/N/02161_H_A_N_C8/02161_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00713_H_D_N_C6,N/N,../data/train/raw/video/N/N/00713_H_D_N_C6/00713_H_D_N_C6.mp4,10.0,100,1280,720,10.0
02498_H_A_N_C3,N/N,../data/train/raw/video/N/N/02498_H_A_N_C3/02498_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02405_H_A_N_C8,N/N,../data/train/raw/video/N/N/02405_H_A_N_C8/02405_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02113_H_A_N_C4,N/N,../data/train/raw/video/N/N/02113_H_A_N_C4/02113_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00276_H_D_N_C5,N/N,../data/train/raw/video/N/N/00276_H_D_N_C5/00276_H_D_N_C5.mp4,10.0,100,1280,720,10.0
00052_H_A_N_C8,N/N,../data/train/raw/video/N/N/00052_H_A_N_C8/00052_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00434_H_A_N_C1,N/N,../data/train/raw/video/N/N/00434_H_A_N_C1/00434_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02073_H_A_N_C1,N/N,../data/train/raw/video/N/N/02073_H_A_N_C1/02073_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00268_H_D_N_C3,N/N,../data/train/raw/video/N/N/00268_H_D_N_C3/00268_H_D_N_C3.mp4,10.0,100,1280,720,10.0
00284_H_A_N_C4,N/N,../data/train/raw/video/N/N/00284_H_A_N_C4/00284_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00314_H_A_N_C2,N/N,../data/train/raw/video/N/N/00314_H_A_N_C2/00314_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02502_H_A_N_C2,N/N,../data/train/raw/video/N/N/02502_H_A_N_C2/02502_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02061_H_A_N_C3,N/N,../data/train/raw/video/N/N/02061_H_A_N_C3/02061_H_A_N_C3.mp4,10.0,100,1280,720,10.0
00019_H_A_N_C6,N/N,../data/train/raw/video/N/N/00019_H_A_N_C6/00019_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02003_H_A_N_C6,N/N,../data/train/raw/video/N/N/02003_H_A_N_C6/02003_H_A_N_C6.mp4,10.0,100,1280,720,10.0
02073_H_A_N_C2,N/N,../data/train/raw/video/N/N/02073_H_A_N_C2/02073_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02579_H_D_N_C7,N/N,../data/train/raw/video/N/N/02579_H_D_N_C7/02579_H_D_N_C7.mp4,10.0,100,1280,720,10.0
00314_H_A_N_C6,N/N,../data/train/raw/video/N/N/00314_H_A_N_C6/00314_H_A_N_C6.mp4,10.0,100,1280,720,10.0
00046_H_A_N_C5,N/N,../data/train/raw/video/N/N/00046_H_A_N_C5/00046_H_A_N_C5.mp4,10.0,100,1280,720,10.0
02493_H_A_N_C8,N/N,../data/train/raw/video/N/N/02493_H_A_N_C8/02493_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00224_H_D_N_C1,N/N,../data/train/raw/video/N/N/00224_H_D_N_C1/00224_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02245_H_A_N_C7,N/N,../data/train/raw/video/N/N/02245_H_A_N_C7/02245_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00678_H_D_N_C4,N/N,../data/train/raw/video/N/N/00678_H_D_N_C4/00678_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00062_H_A_N_C8,N/N,../data/train/raw/video/N/N/00062_H_A_N_C8/00062_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00612_H_D_N_C8,N/N,../data/train/raw/video/N/N/00612_H_D_N_C8/00612_H_D_N_C8.mp4,10.0,100,1280,720,10.0
02181_H_A_N_C5,N/N,../data/train/raw/video/N/N/02181_H_A_N_C5/02181_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00586_H_D_N_C2,N/N,../data/train/raw/video/N/N/00586_H_D_N_C2/00586_H_D_N_C2.mp4,10.0,100,1280,720,10.0
02109_H_A_N_C7,N/N,../data/train/raw/video/N/N/02109_H_A_N_C7/02109_H_A_N_C7.mp4,10.0,100,1280,720,10.0
00030_H_A_N_C8,N/N,../data/train/raw/video/N/N/00030_H_A_N_C8/00030_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00604_H_D_N_C1,N/N,../data/train/raw/video/N/N/00604_H_D_N_C1/00604_H_D_N_C1.mp4,10.0,100,1280,720,10.0
02432_H_A_N_C7,N/N,../data/train/raw/video/N/N/02432_H_A_N_C7/02432_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02523_H_A_N_C2,N/N,../data/train/raw/video/N/N/02523_H_A_N_C2/02523_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00657_H_D_N_C6,N/N,../data/train/raw/video/N/N/00657_H_D_N_C6/00657_H_D_N_C6.mp4,10.0,100,1280,720,10.0
00184_H_A_N_C8,N/N,../data/train/raw/video/N/N/00184_H_A_N_C8/00184_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02398_H_A_N_C2,N/N,../data/train/raw/video/N/N/02398_H_A_N_C2/02398_H_A_N_C2.mp4,10.0,100,1280,720,10.0
00220_H_D_N_C4,N/N,../data/train/raw/video/N/N/00220_H_D_N_C4/00220_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00073_H_A_N_C8,N/N,../data/train/raw/video/N/N/00073_H_A_N_C8/00073_H_A_N_C8.mp4,10.0,100,1280,720,10.0
00310_H_A_N_C7,N/N,../data/train/raw/video/N/N/00310_H_A_N_C7/00310_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02255_H_A_N_C1,N/N,../data/train/raw/video/N/N/02255_H_A_N_C1/02255_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00073_H_A_N_C2,N/N,../data/train/raw/video/N/N/00073_H_A_N_C2/00073_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02501_H_A_N_C3,N/N,../data/train/raw/video/N/N/02501_H_A_N_C3/02501_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02323_H_A_N_C2,N/N,../data/train/raw/video/N/N/02323_H_A_N_C2/02323_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02085_H_A_N_C2,N/N,../data/train/raw/video/N/N/02085_H_A_N_C2/02085_H_A_N_C2.mp4,10.0,100,1280,720,10.0
02443_H_A_N_C7,N/N,../data/train/raw/video/N/N/02443_H_A_N_C7/02443_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02030_H_A_N_C7,N/N,../data/train/raw/video/N/N/02030_H_A_N_C7/02030_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02201_H_A_N_C4,N/N,../data/train/raw/video/N/N/02201_H_A_N_C4/02201_H_A_N_C4.mp4,10.0,100,1280,720,10.0
00657_H_D_N_C4,N/N,../data/train/raw/video/N/N/00657_H_D_N_C4/00657_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00069_H_D_N_C4,N/N,../data/train/raw/video/N/N/00069_H_D_N_C4/00069_H_D_N_C4.mp4,10.0,100,1280,720,10.0
00020_H_A_N_C5,N/N,../data/train/raw/video/N/N/00020_H_A_N_C5/00020_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00292_H_A_N_C3,N/N,../data/train/raw/video/N/N/00292_H_A_N_C3/00292_H_A_N_C3.mp4,10.0,100,1280,720,10.0
02057_H_A_N_C1,N/N,../data/train/raw/video/N/N/02057_H_A_N_C1/02057_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02331_H_A_N_C1,N/N,../data/train/raw/video/N/N/02331_H_A_N_C1/02331_H_A_N_C1.mp4,10.0,100,1280,720,10.0
02501_H_A_N_C5,N/N,../data/train/raw/video/N/N/02501_H_A_N_C5/02501_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00088_H_A_N_C5,N/N,../data/train/raw/video/N/N/00088_H_A_N_C5/00088_H_A_N_C5.mp4,10.0,100,1280,720,10.0
00065_H_A_N_C7,N/N,../data/train/raw/video/N/N/00065_H_A_N_C7/00065_H_A_N_C7.mp4,10.0,100,1280,720,10.0
02258_H_A_N_C1,N/N,../data/train/raw/video/N/N/02258_H_A_N_C1/02258_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00345_H_A_N_C1,N/N,../data/train/raw/video/N/N/00345_H_A_N_C1/00345_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00345_H_A_N_C8,N/N,../data/train/raw/video/N/N/00345_H_A_N_C8/00345_H_A_N_C8.mp4,10.0,100,1280,720,10.0
02053_H_A_N_C1,N/N,../data/train/raw/video/N/N/02053_H_A_N_C1/02053_H_A_N_C1.mp4,10.0,100,1280,720,10.0
00220_H_D_N_C8,N/N,../data/train/raw/video/N/N/00220_H_D_N_C8/00220_H_D_N_C8.mp4,10.0,100,1280,720,10.0
02091_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02091_H_A_SY_C7/02091_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00022_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00022_H_A_SY_C8/00022_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02107_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02107_H_A_SY_C8/02107_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02211_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02211_H_A_SY_C7/02211_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00112_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00112_H_A_SY_C1/00112_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02922_H_B_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02922_H_B_SY_C5/02922_H_B_SY_C5.mp4,10.0,100,1280,720,10.0
02131_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02131_H_A_SY_C2/02131_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02264_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02264_H_A_SY_C3/02264_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00190_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00190_H_A_SY_C8/00190_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00645_H_D_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00645_H_D_SY_C2/00645_H_D_SY_C2.mp4,10.0,100,1280,720,10.0
02637_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02637_H_A_SY_C1/02637_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
00484_H_D_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00484_H_D_SY_C5/00484_H_D_SY_C5.mp4,10.0,100,1280,720,10.0
02222_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02222_H_A_SY_C4/02222_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
00038_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/00038_H_A_SY_C6/00038_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
02276_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02276_H_A_SY_C6/02276_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
02171_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02171_H_A_SY_C8/02171_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00064_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00064_H_A_SY_C7/00064_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00238_H_D_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00238_H_D_SY_C1/00238_H_D_SY_C1.mp4,10.0,100,1280,720,10.0
02587_H_D_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02587_H_D_SY_C1/02587_H_D_SY_C1.mp4,10.0,100,1280,720,10.0
02649_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02649_H_A_SY_C5/02649_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
00697_H_D_SY_C4,Y/SY,../data/train/raw/video/Y/SY/00697_H_D_SY_C4/00697_H_D_SY_C4.mp4,10.0,100,1280,720,10.0
02276_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02276_H_A_SY_C4/02276_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
00158_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00158_H_A_SY_C2/00158_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02147_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02147_H_A_SY_C5/02147_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
00579_H_D_SY_C6,Y/SY,../data/train/raw/video/Y/SY/00579_H_D_SY_C6/00579_H_D_SY_C6.mp4,10.0,100,1280,720,10.0
00562_H_D_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00562_H_D_SY_C2/00562_H_D_SY_C2.mp4,10.0,100,1280,720,10.0
00294_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00294_H_A_SY_C5/00294_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02637_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/02637_H_A_SY_C2/02637_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02147_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02147_H_A_SY_C3/02147_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
01997_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/01997_H_A_SY_C1/01997_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
00579_H_D_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00579_H_D_SY_C1/00579_H_D_SY_C1.mp4,10.0,100,1280,720,10.0
00206_H_D_SY_C6,Y/SY,../data/train/raw/video/Y/SY/00206_H_D_SY_C6/00206_H_D_SY_C6.mp4,10.0,100,1280,720,10.0
00166_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00166_H_A_SY_C1/00166_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
00090_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00090_H_A_SY_C1/00090_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
02589_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02589_H_A_SY_C7/02589_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02222_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02222_H_A_SY_C5/02222_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02171_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02171_H_A_SY_C3/02171_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
00338_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00338_H_A_SY_C5/00338_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02667_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02667_H_A_SY_C7/02667_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02533_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02533_H_A_SY_C7/02533_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00135_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/00135_H_A_SY_C4/00135_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
00222_H_D_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00222_H_D_SY_C3/00222_H_D_SY_C3.mp4,10.0,100,1280,720,10.0
00214_H_D_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00214_H_D_SY_C8/00214_H_D_SY_C8.mp4,10.0,100,1280,720,10.0
02107_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02107_H_A_SY_C6/02107_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
02391_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02391_H_A_SY_C4/02391_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02247_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02247_H_A_SY_C4/02247_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02362_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02362_H_A_SY_C4/02362_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02353_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02353_H_A_SY_C8/02353_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02329_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02329_H_A_SY_C4/02329_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
00535_H_D_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00535_H_D_SY_C5/00535_H_D_SY_C5.mp4,10.0,100,1280,720,10.0
02467_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02467_H_A_SY_C7/02467_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00206_H_D_SY_C1,Y/SY,../data/train/raw/video/Y/SY/00206_H_D_SY_C1/00206_H_D_SY_C1.mp4,10.0,100,1280,720,10.0
00266_H_D_SY_C6,Y/SY,../data/train/raw/video/Y/SY/00266_H_D_SY_C6/00266_H_D_SY_C6.mp4,10.0,100,1280,720,10.0
00060_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/00060_H_A_SY_C7/00060_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
00294_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/00294_H_A_SY_C3/00294_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02467_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/02467_H_A_SY_C4/02467_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02581_H_D_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02581_H_D_SY_C1/02581_H_D_SY_C1.mp4,10.0,100,1280,720,10.0
00584_H_D_SY_C5,Y/SY,../data/train/raw/video/Y/SY/00584_H_D_SY_C5/00584_H_D_SY_C5.mp4,10.0,100,1280,720,10.0
00338_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/00338_H_A_SY_C8/00338_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
00166_H_A_SY_C4,Y/SY,../data/train/raw/video/Y/SY/00166_H_A_SY_C4/00166_H_A_SY_C4.mp4,10.0,100,1280,720,10.0
02111_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02111_H_A_SY_C3/02111_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02103_H_A_SY_C5,Y/SY,../data/train/raw/video/Y/SY/02103_H_A_SY_C5/02103_H_A_SY_C5.mp4,10.0,100,1280,720,10.0
02571_H_D_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02571_H_D_SY_C6/02571_H_D_SY_C6.mp4,10.0,100,1280,720,10.0
00320_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00320_H_A_SY_C2/00320_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
02423_H_A_SY_C8,Y/SY,../data/train/raw/video/Y/SY/02423_H_A_SY_C8/02423_H_A_SY_C8.mp4,10.0,100,1280,720,10.0
02325_H_A_SY_C7,Y/SY,../data/train/raw/video/Y/SY/02325_H_A_SY_C7/02325_H_A_SY_C7.mp4,10.0,100,1280,720,10.0
02427_H_A_SY_C6,Y/SY,../data/train/raw/video/Y/SY/02427_H_A_SY_C6/02427_H_A_SY_C6.mp4,10.0,100,1280,720,10.0
02458_H_A_SY_C3,Y/SY,../data/train/raw/video/Y/SY/02458_H_A_SY_C3/02458_H_A_SY_C3.mp4,10.0,100,1280,720,10.0
02374_H_A_SY_C1,Y/SY,../data/train/raw/video/Y/SY/02374_H_A_SY_C1/02374_H_A_SY_C1.mp4,10.0,100,1280,720,10.0
00154_H_A_SY_C2,Y/SY,../data/train/raw/video/Y/SY/00154_H_A_SY_C2/00154_H_A_SY_C2.mp4,10.0,100,1280,720,10.0
